snapshot_date	row_key	repo_id	repo_root	frozen_head	path_b64	display_path	index_mode	index_oid	index_stage	git_object_type	index_object_bytes	worktree_kind	worktree_lstat_bytes	authoritative_bytes	bytes_basis	lfs_pointer_state	lfs_oid_sha256	lfs_logical_bytes	dirty_state	index_status	worktree_status	classification	split_role	evidence_rule	evidence_level	build_target	archive_evidence	evidence_locator	caller_state	suggested_action	target_repo	confidence	risk	review_state	frozen_prompt_sha256	notes
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfZml4ZWRfcG9pbnRfcmVzX2phY19maXJzdC5jdQ==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfZml4ZWRfcG9pbnRfcmVzX2phY19maXJzdC5jdQ==	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_fixed_point_res_jac_first.cu	100644	dc80319b87052f9e3c3d08ef5dcc3b7f536cf9f2	0	blob	23903	REGULAR	23903	23903	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_fixed_point_res_jac_first.cu;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfZml4ZWRfcG9pbnRfcmVzX2phY19maXJzdC5o	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfZml4ZWRfcG9pbnRfcmVzX2phY19maXJzdC5o	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_fixed_point_res_jac_first.h	100644	1ee239be77eaea229591a0b7b189298db389fb98	0	blob	1356	REGULAR	1356	1356	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_fixed_point_res_jac_first.h;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfZml4ZWRfcG9pbnRfc2NvcmUuY3U=	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfZml4ZWRfcG9pbnRfc2NvcmUuY3U=	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_fixed_point_score.cu	100644	df8d29626ae772381d7dae30eac8f55d78a7a009	0	blob	9037	REGULAR	9037	9037	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_fixed_point_score.cu;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfZml4ZWRfcG9pbnRfc2NvcmUuaA==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfZml4ZWRfcG9pbnRfc2NvcmUuaA==	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_fixed_point_score.h	100644	eb88592e80bbdc5c9e4a231f0b4604a63f55f1ce	0	blob	637	REGULAR	637	637	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_fixed_point_score.h;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfanRqbmp0cl9kaXJlY3QuY3U=	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfanRqbmp0cl9kaXJlY3QuY3U=	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_jtjnjtr_direct.cu	100644	5a45101c51d204643ae8a1f32b77d40c9018a189	0	blob	10592	REGULAR	10592	10592	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_jtjnjtr_direct.cu;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfanRqbmp0cl9kaXJlY3QuaA==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfanRqbmp0cl9kaXJlY3QuaA==	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_jtjnjtr_direct.h	100644	1e18dd05d70e31fefd631e7c210832d6ac00e6ef	0	blob	896	REGULAR	896	896	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_jtjnjtr_direct.h;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfcmVzX2phYy5jdQ==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfcmVzX2phYy5jdQ==	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_res_jac.cu	100644	a61ac612a0e4560c8cbdd23bef2f6ead553e5019	0	blob	28544	REGULAR	28544	28544	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_res_jac.cu;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfcmVzX2phYy5o	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfcmVzX2phYy5o	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_res_jac.h	100644	281eccae05672d064c56655e304c856f216d5852	0	blob	1678	REGULAR	1678	1678	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_res_jac.h;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfcmVzX2phY19maXJzdC5jdQ==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfcmVzX2phY19maXJzdC5jdQ==	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_res_jac_first.cu	100644	81617a8e653f170f6a872922dd425bba4aebdaaf	0	blob	28984	REGULAR	28984	28984	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_res_jac_first.cu;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfcmVzX2phY19maXJzdC5o	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfcmVzX2phY19maXJzdC5o	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_res_jac_first.h	100644	7f7e4c9c09450727a27bb1ab54dfc7cef6c2b16a	0	blob	1710	REGULAR	1710	1710	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_res_jac_first.h;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfc2NvcmUuY3U=	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2Y2NC9rZXJuZWxfcGluaG9sZV9zcGxpdF9maXhlZF9wcmluY2lwYWxfcG9pbnRfc2NvcmUuY3U=	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_score.cu	100644	3ca36b9bfb5e8286b64b1bc3178d76b4f6bf5e6f	0	blob	9747	REGULAR	9747	9747	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f64/kernel_pinhole_split_fixed_principal_point_score.cu;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
